Year,Short Name,Region,FertilityRate,GDPperCapita
2013,New Zealand,East Asia & Pacific,2.01,35436
2013,Nicaragua,Latin America & Caribbean,2.3,1750
2013,Niger,Sub-Saharan Africa,7.38,374
2013,Nigeria,Sub-Saharan Africa,5.71,2476
2013,North Macedonia,Europe & Central Asia,1.5,4752
2013,Norway,Europe & Central Asia,1.78,88539
2013,Oman,Middle East & North Africa,2.85,17830
2013,Pakistan,South Asia,3.68,1084
2013,Panama,Latin America & Caribbean,2.59,10019
2013,Papua New Guinea,East Asia & Pacific,3.81,2062
2013,Paraguay,Latin America & Caribbean,2.58,4732
2013,Peru,Latin America & Caribbean,2.48,5766
2013,Philippines,East Asia & Pacific,3.03,2400
2013,Poland,Europe & Central Asia,1.29,13631
2013,Portugal,Europe & Central Asia,1.21,21228
2013,Puerto Rico,Latin America & Caribbean,1.47,27207
2013,Qatar,Middle East & North Africa,1.97,68899
2013,Romania,Europe & Central Asia,1.46,8966
2013,Russia,Europe & Central Asia,1.71,11804
2013,Rwanda,Sub-Saharan Africa,4.16,641
2013,Samoa,East Asia & Pacific,4.15,3511
2013,S?o Tom? and Principe,Sub-Saharan Africa,4.64,1191
2013,Saudi Arabia,Middle East & North Africa,2.7,21005
2013,Senegal,Sub-Saharan Africa,4.96,1259
2013,Serbia,Europe & Central Asia,1.43,5671
2013,Seychelles,Sub-Saharan Africa,2.37,12489
2013,Sierra Leone,Sub-Saharan Africa,4.79,551
2013,Singapore,East Asia & Pacific,1.19,50948
2013,Slovak Republic,Europe & Central Asia,1.34,17539
2013,Slovenia,Europe & Central Asia,1.55,22575
2013,Solomon Islands,East Asia & Pacific,4.03,1474
2013,South Africa,Sub-Saharan Africa,2.53,7553
2013,Spain,Europe & Central Asia,1.27,29008
2013,Sri Lanka,South Asia,2.11,3371
2013,St. Lucia,Latin America & Caribbean,1.5,7986
2013,St. Vincent and the Grenadines,Latin America & Caribbean,2,6406
2013,Sudan,Sub-Saharan Africa,4.72,1832
2013,Suriname,Latin America & Caribbean,2.45,9009
2013,Sweden,Europe & Central Asia,1.89,52780
2013,Switzerland,Europe & Central Asia,1.52,75500
2013,Tajikistan,Europe & Central Asia,3.47,855
2013,Tanzania,Sub-Saharan Africa,5.22,782
2013,Thailand,East Asia & Pacific,1.52,5559
2013,The Bahamas,Latin America & Caribbean,1.81,27643
2013,The Gambia,Sub-Saharan Africa,5.6,542
2013,Timor-Leste,East Asia & Pacific,5.86,3527
2013,Togo,Sub-Saharan Africa,4.66,585
2013,Tonga,East Asia & Pacific,3.77,3524
2013,Trinidad and Tobago,Latin America & Caribbean,1.79,16761
2013,Tunisia,Middle East & North Africa,2.23,4197
2013,Turkey,Europe & Central Asia,2.11,12866
2013,Turkmenistan,Europe & Central Asia,2.96,5910
2013,Uganda,Sub-Saharan Africa,5.87,632
2013,Ukraine,Europe & Central Asia,1.51,3160
2013,United Arab Emirates,Middle East & North Africa,1.8,37766
2013,United Kingdom,Europe & Central Asia,1.83,40249
2013,United States,North America,1.86,50161
2013,Uruguay,Latin America & Caribbean,2.03,13467
2013,Uzbekistan,Europe & Central Asia,2.35,1646
2013,Vanuatu,East Asia & Pacific,3.38,2908
2013,Venezuela,Latin America & Caribbean,2.39,14462
2013,Vietnam,East Asia & Pacific,1.96,1494
2013,Virgin Islands,Latin America & Caribbean,2.07,29516
2013,West Bank and Gaza,Middle East & North Africa,4.21,2611
2013,Yemen,Middle East & North Africa,4.33,1132
2013,Zambia,Sub-Saharan Africa,5.17,1596
2013,Zimbabwe,Sub-Saharan Africa,3.96,1087
2014,Afghanistan,South Asia,4.98,595
2014,Albania,Europe & Central Asia,1.71,4413
2014,Algeria,Middle East & North Africa,2.89,4676
2014,Angola,Sub-Saharan Africa,5.84,3846
2014,Antigua and Barbuda,Latin America & Caribbean,2.08,12351
2014,Argentina,Latin America & Caribbean,2.32,10323
2014,Armenia,Europe & Central Asia,1.63,3827
2014,Aruba,Latin America & Caribbean,1.8,24692
2014,Australia,East Asia & Pacific,1.83,54612
2014,Austria,Europe & Central Asia,1.46,47843
2014,Azerbaijan,Europe & Central Asia,1.97,6123
2014,Bahrain,Middle East & North Africa,2.08,22391
2014,Bangladesh,South Asia,2.17,922
2014,Barbados,Latin America & Caribbean,1.79,16140
2014,Belarus,Europe & Central Asia,1.7,6817
2014,Belgium,Europe & Central Asia,1.74,44660
2014,Belize,Latin America & Caribbean,2.58,4368
2014,Benin,Sub-Saharan Africa,5.12,834
2014,Bhutan,South Asia,2.13,2500
2014,Bolivia,Latin America & Caribbean,2.97,2317
2014,Bosnia and Herzegovina,Europe & Central Asia,1.33,4993
2014,Botswana,Sub-Saharan Africa,2.81,7574
2014,Brazil,Latin America & Caribbean,1.75,11866
2014,Brunei,East Asia & Pacific,1.89,33314
2014,Bulgaria,Europe & Central Asia,1.53,7309
2014,Burkina Faso,Sub-Saharan Africa,5.52,640
2014,Burundi,Sub-Saharan Africa,5.87,244
2014,Cabo Verde,Sub-Saharan Africa,2.42,3370
2014,Cambodia,East Asia & Pacific,2.63,973
2014,Cameroon,Sub-Saharan Africa,4.85,1428
2014,Canada,North America,1.58,50222
2014,Central African Republic,Sub-Saharan Africa,5.01,303
2014,Chad,Sub-Saharan Africa,6.16,967
2014,Chile,Latin America & Caribbean,1.8,14681
2014,China,East Asia & Pacific,1.61,6108
2014,Colombia,Latin America & Caribbean,1.9,7313
2014,Comoros,Sub-Saharan Africa,4.49,1369
2014,Congo,Sub-Saharan Africa,4.78,2923
2014,Costa Rica,Latin America & Caribbean,1.82,9065
2014,C?te d'Ivoire,Sub-Saharan Africa,5.04,1385
2014,Croatia,Europe & Central Asia,1.46,13668
2014,Cuba,Latin America & Caribbean,1.71,6183
2014,Cyprus,Europe & Central Asia,1.36,27183
2014,Czech Republic,Europe & Central Asia,1.53,20344
2014,Dem. Rep. Congo,Sub-Saharan Africa,6.29,398
2014,Denmark,Europe & Central Asia,1.69,59438
2014,Dominican Republic,Latin America & Caribbean,2.48,6204
2014,Ecuador,Latin America & Caribbean,2.54,5429
2014,Egypt,Middle East & North Africa,3.34,2608
2014,El Salvador,Latin America & Caribbean,2.13,3273
2014,Equatorial Guinea,Sub-Saharan Africa,4.86,16028
2014,Estonia,Europe & Central Asia,1.54,17453
2014,Eswatini,Sub-Saharan Africa,3.2,3981
2014,Ethiopia,Sub-Saharan Africa,4.44,453
2014,Fiji,East Asia & Pacific,2.57,4084
2014,Finland,Europe & Central Asia,1.71,45239
2014,France,Europe & Central Asia,2.01,41478
2014,Gabon,Sub-Saharan Africa,3.91,9508
2014,Georgia,Europe & Central Asia,2,3860
2014,Germany,Europe & Central Asia,1.47,45132
2014,Ghana,Sub-Saharan Africa,4.1,1642
2014,Greece,Europe & Central Asia,1.3,22566
2014,Greenland,Europe & Central Asia,2.04,46444
2014,Grenada,Latin America & Caribbean,2.15,7933
2014,Guam,East Asia & Pacific,2.39,32179
2014,Guatemala,Latin America & Caribbean,3.09,3008
2014,Guinea,Sub-Saharan Africa,5.01,700
2014,Guinea-Bissau,Sub-Saharan Africa,4.78,545
2014,Guyana,Latin America & Caribbean,2.56,3596
2014,Haiti,Latin America & Caribbean,3.03,729
2014,Honduras,Latin America & Caribbean,2.56,2059
2014,"Hong Kong SAR, China",East Asia & Pacific,1.24,35718
2014,Hungary,Europe & Central Asia,1.44,14119
2014,Iceland,Europe & Central Asia,1.93,45853
2014,India,South Asia,2.38,1642
2014,Indonesia,East Asia & Pacific,2.41,3693
2014,Iran,Middle East & North Africa,1.71,6161
2014,Iraq,Middle East & North Africa,4.48,5254
2014,Ireland,Europe & Central Asia,1.89,54638
2014,Israel,Middle East & North Africa,3.08,32997
2014,Italy,Europe & Central Asia,1.37,33616
2014,Jamaica,Latin America & Caribbean,2.05,4719
2014,Japan,East Asia & Pacific,1.42,46484
2014,Jordan,Middle East & North Africa,3.51,3349
2014,Kazakhstan,Europe & Central Asia,2.74,10646
2014,Kenya,Sub-Saharan Africa,3.99,1076
2014,Kiribati,East Asia & Pacific,3.73,1556
2014,Korea,East Asia & Pacific,1.21,24324
2014,Kosovo,Europe & Central Asia,2.13,3613
2014,Kuwait,Middle East & North Africa,2.01,36260
2014,Kyrgyz Republic,Europe & Central Asia,3.2,1004
2014,Lao PDR,East Asia & Pacific,2.82,1470
2014,Latvia,Europe & Central Asia,1.65,13759
2014,Lebanon,Middle East & North Africa,1.71,7446
2014,Lesotho,Sub-Saharan Africa,3.19,1310
2014,Liberia,Sub-Saharan Africa,4.72,582
2014,Libya,Middle East & North Africa,2.35,6697
2014,Lithuania,Europe & Central Asia,1.63,14936
2014,Luxembourg,Europe & Central Asia,1.5,105659
2014,"Macao SAR, China",East Asia & Pacific,1.25,69749
2014,Madagascar,Sub-Saharan Africa,4.3,409
2014,Malawi,Sub-Saharan Africa,4.74,484
2014,Malaysia,East Asia & Pacific,2.07,10398
2014,Maldives,South Asia,2.17,8125
2014,Mali,Sub-Saharan Africa,6.23,706
2014,Malta,Middle East & North Africa,1.38,23676
2014,Mauritania,Sub-Saharan Africa,4.79,1324
2014,Mauritius,Sub-Saharan Africa,1.43,9164
2014,Mexico,Latin America & Caribbean,2.24,9533
2014,Micronesia,East Asia & Pacific,3.24,2716
2014,Moldova,Europe & Central Asia,1.26,1987
2014,Mongolia,East Asia & Pacific,2.81,3902
2014,Montenegro,Europe & Central Asia,1.69,7043
2014,Morocco,Middle East & North Africa,2.56,3114
2014,Mozambique,Sub-Saharan Africa,5.37,493
2014,Myanmar,East Asia & Pacific,2.26,1266
2014,Namibia,Sub-Saharan Africa,3.52,5901
2014,Nepal,South Asia,2.22,676
2014,Netherlands,Europe & Central Asia,1.71,51101
2014,New Zealand,East Asia & Pacific,1.92,36143
2014,Nicaragua,Latin America & Caribbean,2.26,1813
2014,Niger,Sub-Saharan Africa,7.34,387
2014,Nigeria,Sub-Saharan Africa,5.65,2563
2014,North Macedonia,Europe & Central Asia,1.51,4920
2014,Norway,Europe & Central Asia,1.75,89275
2014,Oman,Middle East & North Africa,2.8,17167
2014,Pakistan,South Asia,3.62,1111
2014,Panama,Latin America & Caribbean,2.57,10350
2014,Papua New Guinea,East Asia & Pacific,3.76,2330
2014,Paraguay,Latin America & Caribbean,2.54,4896
2014,Peru,Latin America & Caribbean,2.46,5825
2014,Philippines,East Asia & Pacific,2.99,2506
2014,Poland,Europe & Central Asia,1.32,14094
2014,Portugal,Europe & Central Asia,1.23,21533
2014,Puerto Rico,Latin America & Caribbean,1.43,27326
2014,Qatar,Middle East & North Africa,1.95,67901
2014,Romania,Europe & Central Asia,1.56,9306
2014,Russia,Europe & Central Asia,1.75,11681
2014,Rwanda,Sub-Saharan Africa,4.06,673
2014,Samoa,East Asia & Pacific,4.09,3532
2014,S?o Tom? and Principe,Sub-Saharan Africa,4.58,1241
2014,Saudi Arabia,Middle East & North Africa,2.64,21183
2014,Senegal,Sub-Saharan Africa,4.9,1303
2014,Serbia,Europe & Central Asia,1.46,5593
2014,Seychelles,Sub-Saharan Africa,2.34,12850
2014,Sierra Leone,Sub-Saharan Africa,4.67,563
2014,Singapore,East Asia & Pacific,1.25,52244
2014,Slovak Republic,Europe & Central Asia,1.37,18004
2014,Slovenia,Europe & Central Asia,1.58,23224
2014,Solomon Islands,East Asia & Pacific,3.97,1476
2014,South Africa,Sub-Saharan Africa,2.51,7584
2014,Spain,Europe & Central Asia,1.32,29496
2014,Sri Lanka,South Asia,2.08,3506
2014,St. Lucia,Latin America & Caribbean,1.48,8235
2014,St. Vincent and the Grenadines,Latin America & Caribbean,1.98,6482
2014,Sudan,Sub-Saharan Africa,4.66,1837
2014,Suriname,Latin America & Caribbean,2.42,8943
2014,Sweden,Europe & Central Asia,1.88,53619
2014,Switzerland,Europe & Central Asia,1.54,76411
2014,Tajikistan,Europe & Central Asia,3.44,893
2014,Tanzania,Sub-Saharan Africa,5.15,810
2014,Thailand,East Asia & Pacific,1.51,5591
2014,The Bahamas,Latin America & Caribbean,1.79,27246
2014,The Gambia,Sub-Saharan Africa,5.54,521
2014,Timor-Leste,East Asia & Pacific,5.74,2547
2014,Togo,Sub-Saharan Africa,4.59,604
2014,Tonga,East Asia & Pacific,3.72,3582
2014,Trinidad and Tobago,Latin America & Caribbean,1.78,16641
2014,Tunisia,Middle East & North Africa,2.23,4271
2014,Turkey,Europe & Central Asia,2.09,13312
2014,Turkmenistan,Europe & Central Asia,2.96,6399
2014,Uganda,Sub-Saharan Africa,5.78,643
2014,Ukraine,Europe & Central Asia,1.5,3124
2014,United Arab Emirates,Middle East & North Africa,1.78,39146
2014,United Kingdom,Europe & Central Asia,1.81,41124
2014,United States,North America,1.86,51015
2014,Uruguay,Latin America & Caribbean,2.02,13857
2014,Uzbekistan,Europe & Central Asia,2.46,1744
2014,Vanuatu,East Asia & Pacific,3.35,2910
2014,Venezuela,Latin America & Caribbean,2.37,13709
2014,Vietnam,East Asia & Pacific,1.96,1565
2014,Virgin Islands,Latin America & Caribbean,2.09,29275
2014,West Bank and Gaza,Middle East & North Africa,4.14,2530
2014,Yemen,Middle East & North Africa,4.22,1101
2014,Zambia,Sub-Saharan Africa,5.1,1621
2014,Zimbabwe,Sub-Saharan Africa,3.9,1087
2015,Afghanistan,South Asia,4.8,586
2015,Albania,Europe & Central Asia,1.71,4524
2015,Algeria,Middle East & North Africa,2.84,4760
2015,Angola,Sub-Saharan Africa,5.77,3752
2015,Antigua and Barbuda,Latin America & Caribbean,2.06,12714
2015,Argentina,Latin America & Caribbean,2.31,10499
2015,Armenia,Europe & Central Asia,1.62,3935
2015,Aruba,Latin America & Caribbean,1.8,24453
2015,Australia,East Asia & Pacific,1.81,55098
2015,Austria,Europe & Central Asia,1.49,47850
2015,Azerbaijan,Europe & Central Asia,1.94,6117
2015,Bahrain,Middle East & North Africa,2.06,22436
2015,Bangladesh,South Asia,2.13,972
2015,Barbados,Latin America & Caribbean,1.8,16238
2015,Belarus,Europe & Central Asia,1.72,6546
2015,Belgium,Europe & Central Asia,1.7,45164
2015,Belize,Latin America & Caribbean,2.54,4422
2015,Benin,Sub-Saharan Africa,5.05,828
2015,Bhutan,South Asia,2.09,2629
2015,Bolivia,Latin America & Caribbean,2.92,2393
2015,Bosnia and Herzegovina,Europe & Central Asia,1.35,5190
2015,Botswana,Sub-Saharan Africa,2.77,7309
2015,Brazil,Latin America & Caribbean,1.74,11348
2015,Brunei,East Asia & Pacific,1.88,32662
2015,Bulgaria,Europe & Central Asia,1.53,7612
2015,Burkina Faso,Sub-Saharan Africa,5.44,645
2015,Burundi,Sub-Saharan Africa,5.78,228
2015,Cabo Verde,Sub-Saharan Africa,2.37,3362
2015,Cambodia,East Asia & Pacific,2.59,1025
2015,Cameroon,Sub-Saharan Africa,4.78,1470
2015,Canada,North America,1.56,50304
2015,Central African Republic,Sub-Saharan Africa,4.94,315
2015,Chad,Sub-Saharan Africa,6.05,963
2015,Chile,Latin America & Caribbean,1.79,14894
2015,China,East Asia & Pacific,1.62,6497
2015,Colombia,Latin America & Caribbean,1.87,7461
2015,Comoros,Sub-Saharan Africa,4.42,1352
2015,Congo,Sub-Saharan Africa,4.72,2926
2015,Costa Rica,Latin America & Caribbean,1.8,9296
2015,C?te d'Ivoire,Sub-Saharan Africa,4.98,1470
2015,Croatia,Europe & Central Asia,1.4,14112
2015,Cuba,Latin America & Caribbean,1.72,6445
2015,Cyprus,Europe & Central Asia,1.35,27874
2015,Czech Republic,Europe & Central Asia,1.57,21382
2015,Dem. Rep. Congo,Sub-Saharan Africa,6.2,411
2015,Denmark,Europe & Central Asia,1.71,60402
2015,Dominican Republic,Latin America & Caribbean,2.45,6563
2015,Ecuador,Latin America & Caribbean,2.51,5353
2015,Egypt,Middle East & North Africa,3.31,2665
2015,El Salvador,Latin America & Caribbean,2.1,3334
2015,Equatorial Guinea,Sub-Saharan Africa,4.78,13998
2015,Estonia,Europe & Central Asia,1.58,17773
2015,Eswatini,Sub-Saharan Africa,3.14,3924
2015,Ethiopia,Sub-Saharan Africa,4.32,487
2015,Fiji,East Asia & Pacific,2.54,4211
2015,Finland,Europe & Central Asia,1.65,45316
2015,France,Europe & Central Asia,1.96,41765
2015,Gabon,Sub-Saharan Africa,3.85,9598
2015,Georgia,Europe & Central Asia,2,3964
2015,Germany,Europe & Central Asia,1.5,45521
2015,Ghana,Sub-Saharan Africa,4.04,1640
2015,Greece,Europe & Central Asia,1.33,22615
2015,Greenland,Europe & Central Asia,2.01,46738
2015,Grenada,Latin America & Caribbean,2.13,8407
2015,Guam,East Asia & Pacific,2.37,32194
2015,Guatemala,Latin America & Caribbean,3.03,3069
2015,Guinea,Sub-Saharan Africa,4.93,709
2015,Guinea-Bissau,Sub-Saharan Africa,4.71,564
2015,Guyana,Latin America & Caribbean,2.53,3685
2015,Haiti,Latin America & Caribbean,2.97,728
2015,Honduras,Latin America & Caribbean,2.51,2102
2015,"Hong Kong SAR, China",East Asia & Pacific,1.2,36261
2015,Hungary,Europe & Central Asia,1.45,14654
2015,Iceland,Europe & Central Asia,1.8,47405
2015,India,South Asia,2.35,1753
2015,Indonesia,East Asia & Pacific,2.39,3828
2015,Iran,Middle East & North Africa,1.69,6007
2015,Iraq,Middle East & North Africa,4.43,5218
2015,Ireland,Europe & Central Asia,1.85,67719
2015,Israel,Middle East & North Africa,3.09,33180
2015,Italy,Europe & Central Asia,1.35,33959
2015,Jamaica,Latin America & Caribbean,2.03,4745
2015,Japan,East Asia & Pacific,1.45,47163
2015,Jordan,Middle East & North Africa,3.45,3298
2015,Kazakhstan,Europe & Central Asia,2.73,10617
2015,Kenya,Sub-Saharan Africa,3.92,1108
2015,Kiribati,East Asia & Pacific,3.69,1688
2015,Korea,East Asia & Pacific,1.24,24871
2015,Kosovo,Europe & Central Asia,2.09,3802
2015,Kuwait,Middle East & North Africa,1.99,35054
2015,Kyrgyz Republic,Europe & Central Asia,3.2,1021
2015,Lao PDR,East Asia & Pacific,2.76,1557
2015,Latvia,Europe & Central Asia,1.7,14284
2015,Lebanon,Middle East & North Africa,1.72,7147
2015,Lesotho,Sub-Saharan Africa,3.14,1328
2015,Liberia,Sub-Saharan Africa,4.65,568
2015,Libya,Middle East & North Africa,2.31,6073
2015,Lithuania,Europe & Central Asia,1.7,15381
2015,Luxembourg,Europe & Central Asia,1.47,107235
2015,"Macao SAR, China",East Asia & Pacific,1.28,53580
2015,Madagascar,Sub-Saharan Africa,4.24,410
2015,Malawi,Sub-Saharan Africa,4.65,484
2015,Malaysia,East Asia & Pacific,2.06,10752
2015,Maldives,South Asia,2.13,8156
2015,Mali,Sub-Saharan Africa,6.15,726
2015,Malta,Middle East & North Africa,1.37,25342
2015,Mauritania,Sub-Saharan Africa,4.74,1305
2015,Mauritius,Sub-Saharan Africa,1.36,9477
2015,Mexico,Latin America & Caribbean,2.22,9716
2015,Micronesia,East Asia & Pacific,3.19,2839
2015,Moldova,Europe & Central Asia,1.25,1980
2015,Mongolia,East Asia & Pacific,2.79,3924
2015,Montenegro,Europe & Central Asia,1.68,7278
2015,Morocco,Middle East & North Africa,2.53,3209
2015,Mozambique,Sub-Saharan Africa,5.31,511
2015,Myanmar,East Asia & Pacific,2.23,1342
2015,Namibia,Sub-Saharan Africa,3.47,6120
2015,Nepal,South Asia,2.16,690
2015,Netherlands,Europe & Central Asia,1.66,51872
2015,New Zealand,East Asia & Pacific,1.99,37039
2015,Nicaragua,Latin America & Caribbean,2.23,1878
2015,Niger,Sub-Saharan Africa,7.29,388
2015,Nigeria,Sub-Saharan Africa,5.59,2563
2015,North Macedonia,Europe & Central Asia,1.52,5105
2015,Norway,Europe & Central Asia,1.72,90132
2015,Oman,Middle East & North Africa,2.74,16958
2015,Pakistan,South Asia,3.55,1140
2015,Palau,East Asia & Pacific,2.21,10623
2015,Panama,Latin America & Caribbean,2.54,10764
2015,Papua New Guinea,East Asia & Pacific,3.71,2403
2015,Paraguay,Latin America & Caribbean,2.51,4981
2015,Peru,Latin America & Caribbean,2.43,5937
2015,Philippines,East Asia & Pacific,2.96,2616
2015,Poland,Europe & Central Asia,1.32,14644
2015,Portugal,Europe & Central Asia,1.31,22017
2015,Puerto Rico,Latin America & Caribbean,1.34,27519
2015,Qatar,Middle East & North Africa,1.93,67346
2015,Romania,Europe & Central Asia,1.58,9712
2015,Russia,Europe & Central Asia,1.78,11326
2015,Rwanda,Sub-Saharan Africa,3.97,714
2015,Samoa,East Asia & Pacific,4.03,3556
2015,S?o Tom? and Principe,Sub-Saharan Africa,4.52,1261
2015,Saudi Arabia,Middle East & North Africa,2.58,21508
2015,Senegal,Sub-Saharan Africa,4.84,1346
2015,Serbia,Europe & Central Asia,1.46,5663
2015,Seychelles,Sub-Saharan Africa,2.41,13188
2015,Sierra Leone,Sub-Saharan Africa,4.56,437
2015,Singapore,East Asia & Pacific,1.24,52785
2015,Slovak Republic,Europe & Central Asia,1.4,18737
2015,Slovenia,Europe & Central Asia,1.57,23731
2015,Solomon Islands,East Asia & Pacific,3.91,1482
2015,South Africa,Sub-Saharan Africa,2.49,7576
2015,Spain,Europe & Central Asia,1.33,30595
2015,Sri Lanka,South Asia,2.06,3648
2015,St. Lucia,Latin America & Caribbean,1.47,8122
2015,St. Vincent and the Grenadines,Latin America & Caribbean,1.95,6563
2015,Sudan,Sub-Saharan Africa,4.6,1882
2015,Suriname,Latin America & Caribbean,2.4,8556
2015,Sweden,Europe & Central Asia,1.85,55419
2015,Switzerland,Europe & Central Asia,1.54,76553
2015,Tajikistan,Europe & Central Asia,3.4,926
2015,Tanzania,Sub-Saharan Africa,5.08,833
2015,Thailand,East Asia & Pacific,1.5,5740
2015,The Bahamas,Latin America & Caribbean,1.78,27199
2015,The Gambia,Sub-Saharan Africa,5.49,535
2015,Timor-Leste,East Asia & Pacific,5.62,3009
2015,Togo,Sub-Saharan Africa,4.52,622
2015,Tonga,East Asia & Pacific,3.68,3694
2015,Trinidad and Tobago,Latin America & Caribbean,1.77,16824
2015,Tunisia,Middle East & North Africa,2.22,4271
2015,Turkey,Europe & Central Asia,2.07,13899
2015,Turkmenistan,Europe & Central Asia,2.93,6694
2015,Uganda,Sub-Saharan Africa,5.68,654
2015,Ukraine,Europe & Central Asia,1.51,2829
2015,United Arab Emirates,Middle East & North Africa,1.77,40754
2015,United Kingdom,Europe & Central Asia,1.8,41757
2015,United States,North America,1.84,52099
2015,Uruguay,Latin America & Caribbean,2.01,13859
2015,Uzbekistan,Europe & Central Asia,2.49,1851
2015,Vanuatu,East Asia & Pacific,3.31,2824
2015,Vietnam,East Asia & Pacific,1.96,1651
2015,Virgin Islands,Latin America & Caribbean,2.11,29399
2015,West Bank and Gaza,Middle East & North Africa,4.08,2541
